FID,STATION_NAME,LOCAL_TRIP_START_TIME,date,time,IMOS_SITE_CODE,_TRIP_CODE,_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,REPLICATE,PROCHLOROCOCCUS_CELLSPERML,SYNECOCHOCCUS_CELLSPERML,PICOEUKARYOTES_CELLSPERML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,SAMPLE_COMMENTS,geom
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e32,Maria Island,2019-08-29T09:20:00Z,2019-08-29,09:20:00,MAI,MAI20190828,MAI20190828_PHYCYT_03,2019-08-28T23:20:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e33,Maria Island,2019-08-29T09:20:00Z,2019-08-29,09:20:00,MAI,MAI20190828,MAI20190828_PHYCYT_03,2019-08-28T23:20:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e34,Maria Island,2019-08-29T09:20:00Z,2019-08-29,09:20:00,MAI,MAI20190828,MAI20190828_PHYCYT_03,2019-08-28T23:20:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e35,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e36,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e37,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e38,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e39,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3a,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_01,2019-09-25T00:03:00Z,-42.5967,148.2333,1,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3b,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3c,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3d,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3e,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e3f,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e40,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_02,2019-09-25T00:03:00Z,-42.5967,148.2333,2,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e41,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e42,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e43,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e44,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e45,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e46,Maria Island,2019-09-25T10:03:00Z,2019-09-25,10:03:00,MAI,MAI20190925,MAI20190925_PHYCYT_03,2019-09-25T00:03:00Z,-42.5967,148.2333,3,NA,NA,NA,0,0,0,NA,POINT (148.23333 -42.59667)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e47,Ningaloo,2010-11-08T15:00:00Z,2010-11-08,15:00:00,NIN,NIN20101108,NIN20101108_PHYCYT_01,2010-11-08T07:00:00Z,-21.99,113.779,1,70927.5,34818,5869.5,1,1,1,only one sample analysed as other two were lost due to storage problem,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e48,Ningaloo,2011-02-09T10:15:00Z,2011-02-09,10:15:00,NIN,NIN20110209,NIN20110209_PHYCYT_01,2011-02-09T02:15:00Z,-21.99,113.779,1,70717.5,50809.5,2131.5,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e49,Ningaloo,2011-02-09T10:15:00Z,2011-02-09,10:15:00,NIN,NIN20110209,NIN20110209_PHYCYT_02,2011-02-09T02:15:00Z,-21.99,113.779,2,120561,35374.5,1459.5,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4a,Ningaloo,2011-05-01T08:24:00Z,2011-05-01,08:24:00,NIN,NIN20110501,NIN20110501_PHYCYT_01,2011-05-01T00:24:00Z,-21.99,113.779,1,148050,126000,4284,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4b,Ningaloo,2011-05-01T08:24:00Z,2011-05-01,08:24:00,NIN,NIN20110501,NIN20110501_PHYCYT_02,2011-05-01T00:24:00Z,-21.99,113.779,2,108391.5,93607.5,2688,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4c,Ningaloo,2011-07-06T11:04:00Z,2011-07-06,11:04:00,NIN,NIN20110706,NIN20110706_PHYCYT_01,2011-07-06T03:04:00Z,-21.99,113.779,1,112350,12579,1250,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4d,Ningaloo,2011-07-06T11:04:00Z,2011-07-06,11:04:00,NIN,NIN20110706,NIN20110706_PHYCYT_02,2011-07-06T03:04:00Z,-21.99,113.779,2,94794,11424,1071,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4e,Ningaloo,2011-11-07T10:00:00Z,2011-11-07,10:00:00,NIN,NIN20111107,NIN20111107_PHYCYT_01,2011-11-07T02:00:00Z,-21.99,113.779,1,109064,19373,3465,1,1,1,repeat sample has been sent for analysis,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e4f,Ningaloo,2012-02-26T09:54:00Z,2012-02-26,09:54:00,NIN,NIN20120226,NIN20120226_PHYCYT_01,2012-02-26T01:54:00Z,-21.99,113.779,1,122713.5,49539,5019,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e50,Ningaloo,2012-02-26T09:54:00Z,2012-02-26,09:54:00,NIN,NIN20120226,NIN20120226_PHYCYT_02,2012-02-26T01:54:00Z,-21.99,113.779,2,56206.5,50085,3213,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e51,Ningaloo,2012-05-09T10:50:00Z,2012-05-09,10:50:00,NIN,NIN20120509,NIN20120509_PHYCYT_01,2012-05-09T02:50:00Z,-21.99,113.779,1,133717.5,3139.5,0,1,4,4,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e52,Ningaloo,2012-05-09T10:50:00Z,2012-05-09,10:50:00,NIN,NIN20120509,NIN20120509_PHYCYT_02,2012-05-09T02:50:00Z,-21.99,113.779,2,118030.5,48678,2635.5,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e53,Ningaloo,2012-08-27T08:05:00Z,2012-08-27,08:05:00,NIN,NIN20120827,NIN20120827_PHYCYT_01,2012-08-27T00:05:00Z,-21.99,113.779,1,54254,21273,819,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e54,Ningaloo,2012-08-27T08:05:00Z,2012-08-27,08:05:00,NIN,NIN20120827,NIN20120827_PHYCYT_02,2012-08-27T00:05:00Z,-21.99,113.779,2,32183,24035,662,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e55,Ningaloo,2012-11-07T12:00:00Z,2012-11-07,12:00:00,NIN,NIN20121107,NIN20121107_PHYCYT_01,2012-11-07T04:00:00Z,-21.99,113.779,1,4736,4946,63,4,4,4,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e56,Ningaloo,2012-11-07T12:00:00Z,2012-11-07,12:00:00,NIN,NIN20121107,NIN20121107_PHYCYT_02,2012-11-07T04:00:00Z,-21.99,113.779,2,56228,19068,3780,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e57,Ningaloo,2012-11-07T12:00:00Z,2012-11-07,12:00:00,NIN,NIN20121107,NIN20121107_PHYCYT_03,2012-11-07T04:00:00Z,-21.99,113.779,3,2688,3885,1155,4,4,4,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e58,Ningaloo,2013-02-09T09:22:00Z,2013-02-09,09:22:00,NIN,NIN20130209,NIN20130209_PHYCYT_01,2013-02-09T01:22:00Z,-21.99,113.779,1,5576,5187,74,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e59,Ningaloo,2013-02-09T09:22:00Z,2013-02-09,09:22:00,NIN,NIN20130209,NIN20130209_PHYCYT_02,2013-02-09T01:22:00Z,-21.99,113.779,2,3014,5082,74,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5a,Ningaloo,2013-05-09T10:20:00Z,2013-05-09,10:20:00,NIN,NIN20130509,NIN20130509_PHYCYT_01,2013-05-09T02:20:00Z,-21.99,113.779,1,6290,5324,63,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5b,Ningaloo,2013-05-09T10:20:00Z,2013-05-09,10:20:00,NIN,NIN20130509,NIN20130509_PHYCYT_02,2013-05-09T02:20:00Z,-21.99,113.779,2,1670,5082,252,2,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5c,Ningaloo,2013-08-06T14:03:00Z,2013-08-06,14:03:00,NIN,NIN20130806,NIN20130806_PHYCYT_01,2013-08-06T06:03:00Z,-21.99,113.779,1,956,10269,357,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5d,Ningaloo,2013-08-06T14:03:00Z,2013-08-06,14:03:00,NIN,NIN20130806,NIN20130806_PHYCYT_02,2013-08-06T06:03:00Z,-21.99,113.779,2,966,11939,368,1,1,1,NA,POINT (113.779 -21.99)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5e,North Stradbroke,2008-09-29T10:30:00Z,2008-09-29,10:30:00,NSI,NSI20080929,NSI20080929_PHYCYT_01,2008-09-29T00:30:00Z,-27.345,153.562,1,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e5f,North Stradbroke,2008-09-29T10:30:00Z,2008-09-29,10:30:00,NSI,NSI20080929,NSI20080929_PHYCYT_02,2008-09-29T00:30:00Z,-27.345,153.562,2,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e60,North Stradbroke,2008-10-30T10:30:00Z,2008-10-30,10:30:00,NSI,NSI20081030,NSI20081030_PHYCYT,2008-10-30T00:30:00Z,-27.345,153.562,NA,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e61,North Stradbroke,2008-11-19T10:30:00Z,2008-11-19,10:30:00,NSI,NSI20081119,NSI20081119_PHYCYT,2008-11-19T00:30:00Z,-27.345,153.562,NA,NA,NA,NA,0,0,0,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e62,North Stradbroke,2009-02-18T10:30:00Z,2009-02-18,10:30:00,NSI,NSI20090218,NSI20090218_PHYCYT_01,2009-02-18T00:30:00Z,-27.345,153.562,1,22921.5,34324.5,2824.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e63,North Stradbroke,2009-02-18T10:30:00Z,2009-02-18,10:30:00,NSI,NSI20090218,NSI20090218_PHYCYT_02,2009-02-18T00:30:00Z,-27.345,153.562,2,22932,36855,4032,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e64,North Stradbroke,2009-09-17T08:30:00Z,2009-09-17,08:30:00,NSI,NSI20090916,NSI20090916_PHYCYT_01,2009-09-16T22:30:00Z,-27.345,153.562,1,7035,17020.5,6541.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e65,North Stradbroke,2009-09-17T08:30:00Z,2009-09-17,08:30:00,NSI,NSI20090916,NSI20090916_PHYCYT_02,2009-09-16T22:30:00Z,-27.345,153.562,2,9418.5,15235.5,5145,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e66,North Stradbroke,2009-10-07T09:07:00Z,2009-10-07,09:07:00,NSI,NSI20091006,NSI20091006_PHYCYT_01,2009-10-06T23:07:00Z,-27.345,153.562,1,6006,22995,3076.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e67,North Stradbroke,2009-10-07T09:07:00Z,2009-10-07,09:07:00,NSI,NSI20091006,NSI20091006_PHYCYT_02,2009-10-06T23:07:00Z,-27.345,153.562,2,8641.5,21346.5,2142,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e68,North Stradbroke,2009-10-15T10:10:00Z,2009-10-15,10:10:00,NSI,NSI20091015,NSI20091015_PHYCYT_01,2009-10-15T00:10:00Z,-27.345,153.562,1,7959,5187,1291.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e69,North Stradbroke,2009-10-15T10:10:00Z,2009-10-15,10:10:00,NSI,NSI20091015,NSI20091015_PHYCYT_02,2009-10-15T00:10:00Z,-27.345,153.562,2,10720.5,5974.5,808.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6a,North Stradbroke,2009-10-22T09:20:00Z,2009-10-22,09:20:00,NSI,NSI20091021,NSI20091021_PHYCYT_01,2009-10-21T23:20:00Z,-27.345,153.562,1,16611,20758.5,1480.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6b,North Stradbroke,2009-10-22T09:20:00Z,2009-10-22,09:20:00,NSI,NSI20091021,NSI20091021_PHYCYT_02,2009-10-21T23:20:00Z,-27.345,153.562,2,20254.5,19803,1249.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6c,North Stradbroke,2009-11-02T09:02:00Z,2009-11-02,09:02:00,NSI,NSI20091101,NSI20091101_PHYCYT_01,2009-11-01T23:02:00Z,-27.345,153.562,1,19498.5,11718,1459.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6d,North Stradbroke,2009-11-02T09:02:00Z,2009-11-02,09:02:00,NSI,NSI20091101,NSI20091101_PHYCYT_02,2009-11-01T23:02:00Z,-27.345,153.562,2,25273.5,11466,766.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6e,North Stradbroke,2009-11-16T08:20:00Z,2009-11-16,08:20:00,NSI,NSI20091115,NSI20091115_PHYCYT_01,2009-11-15T22:20:00Z,-27.345,153.562,1,23100,55429.5,2310,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e6f,North Stradbroke,2009-11-16T08:20:00Z,2009-11-16,08:20:00,NSI,NSI20091115,NSI20091115_PHYCYT_02,2009-11-15T22:20:00Z,-27.345,153.562,2,28444.5,56878.5,1680,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e70,North Stradbroke,2009-12-16T09:00:00Z,2009-12-16,09:00:00,NSI,NSI20091215,NSI20091215_PHYCYT_01,2009-12-15T23:00:00Z,-27.345,153.562,1,11539.5,45034.5,8893.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e71,North Stradbroke,2009-12-16T09:00:00Z,2009-12-16,09:00:00,NSI,NSI20091215,NSI20091215_PHYCYT_02,2009-12-15T23:00:00Z,-27.345,153.562,2,18165,45034.5,7675.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e72,North Stradbroke,2010-01-22T09:50:00Z,2010-01-22,09:50:00,NSI,NSI20100121,NSI20100121_PHYCYT_01,2010-01-21T23:50:00Z,-27.345,153.562,1,15687,54106.5,3769.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e73,North Stradbroke,2010-01-22T09:50:00Z,2010-01-22,09:50:00,NSI,NSI20100121,NSI20100121_PHYCYT_02,2010-01-21T23:50:00Z,-27.345,153.562,2,17923.5,52237.5,3013.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e74,North Stradbroke,2010-02-15T09:30:00Z,2010-02-15,09:30:00,NSI,NSI20100214,NSI20100214_PHYCYT_01,2010-02-14T23:30:00Z,-27.345,153.562,1,22932,36855,4032,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e75,North Stradbroke,2010-02-15T09:30:00Z,2010-02-15,09:30:00,NSI,NSI20100214,NSI20100214_PHYCYT_02,2010-02-14T23:30:00Z,-27.345,153.562,2,23121,39255,3957,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e76,North Stradbroke,2010-03-23T09:15:00Z,2010-03-23,09:15:00,NSI,NSI20100322,NSI20100322_PHYCYT_01,2010-03-22T23:15:00Z,-27.345,153.562,1,42609,34503,1459.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e77,North Stradbroke,2010-03-23T09:15:00Z,2010-03-23,09:15:00,NSI,NSI20100322,NSI20100322_PHYCYT_02,2010-03-22T23:15:00Z,-27.345,153.562,2,50337,33474,945,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e78,North Stradbroke,2010-04-12T08:35:00Z,2010-04-12,08:35:00,NSI,NSI20100411,NSI20100411_PHYCYT_01,2010-04-11T22:35:00Z,-27.345,153.562,1,21756,19362,2657,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e79,North Stradbroke,2010-04-12T08:35:00Z,2010-04-12,08:35:00,NSI,NSI20100411,NSI20100411_PHYCYT_02,2010-04-11T22:35:00Z,-27.345,153.562,2,23383.5,19666.5,2289,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7a,North Stradbroke,2010-05-21T08:21:00Z,2010-05-21,08:21:00,NSI,NSI20100520,NSI20100520_PHYCYT_01,2010-05-20T22:21:00Z,-27.345,153.562,1,84577.5,47533.5,3643.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7b,North Stradbroke,2010-05-21T08:21:00Z,2010-05-21,08:21:00,NSI,NSI20100520,NSI20100520_PHYCYT_02,2010-05-20T22:21:00Z,-27.345,153.562,2,83139,47439,3759,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7c,North Stradbroke,2010-06-18T12:30:00Z,2010-06-18,12:30:00,NSI,NSI20100618,NSI20100618_PHYCYT_01,2010-06-18T02:30:00Z,-27.345,153.562,1,25021.5,14049,2856,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7d,North Stradbroke,2010-06-18T12:30:00Z,2010-06-18,12:30:00,NSI,NSI20100618,NSI20100618_PHYCYT_02,2010-06-18T02:30:00Z,-27.345,153.562,2,24937.5,14059.5,2909,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7e,North Stradbroke,2010-07-12T08:45:00Z,2010-07-12,08:45:00,NSI,NSI20100711,NSI20100711_PHYCYT_01,2010-07-11T22:45:00Z,-27.345,153.562,1,7770,10867.5,1627.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e7f,North Stradbroke,2010-07-12T08:45:00Z,2010-07-12,08:45:00,NSI,NSI20100711,NSI20100711_PHYCYT_02,2010-07-11T22:45:00Z,-27.345,153.562,2,6998,11031,1952,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e80,North Stradbroke,2010-08-18T08:25:00Z,2010-08-18,08:25:00,NSI,NSI20100817,NSI20100817_PHYCYT_01,2010-08-17T22:25:00Z,-27.345,153.562,1,29064,54726,2814,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e81,North Stradbroke,2010-08-18T08:25:00Z,2010-08-18,08:25:00,NSI,NSI20100817,NSI20100817_PHYCYT_02,2010-08-17T22:25:00Z,-27.345,153.562,2,34545,55744.5,2793,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e82,North Stradbroke,2010-09-16T12:45:00Z,2010-09-16,12:45:00,NSI,NSI20100916,NSI20100916_PHYCYT_01,2010-09-16T02:45:00Z,-27.345,153.562,1,7434,14626.5,3433.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e83,North Stradbroke,2010-09-16T12:45:00Z,2010-09-16,12:45:00,NSI,NSI20100916,NSI20100916_PHYCYT_02,2010-09-16T02:45:00Z,-27.345,153.562,2,11854.5,13986,2950.5,1,1,1,NA,POINT (153.562 -27.345)
anmn_nrs_bgc_picoplankton_data.fid-40a113da_16edb54a6f3_2e84,North Stradbroke,2010-10-18T10:00:00Z,2010-10-18,10:00:00,NSI,NSI20101018,NSI20101018_PHYCYT_01,2010-10-18T00:00:00Z,-27.345,153.562,1,22428,50200.5,4179,1,1,1,NA,POINT (153.562 -27.345)
